object_id,url,標題,價格(元/月),押金(元),管理費(元),地址,行政區,路段,緯度,經度,格局,房,廳,衛,廚,陽台,可住人數,房型,建物型態,坪數,樓層,總樓層,最短租期(月),刊登日,出租方類型,特色標籤,家具家電,車位,租金含,租客條件,照片數,照片URL
4lnzjxatfjlwv7kr,https://www.dd-room.com/object/4lnzjxatfjlwv7kr,青年公園【優質租案】洗衣機★有陽台★流理台,17999,35998,0,臺北市中正區汀州路一段,中正區,汀州路一段,25.0270475,121.5109434,1房1衛1陽台,1,0,1,0,1,2.0,獨立套房,apt,16.0,6,6,12,2026-07-10,broker,有陽台,洗衣機、冷氣、熱水器、床、沙發、桌子,未提供,未提供,未提供,7,https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43080/medium/dc258798-2b26-48f1-ad8b-06213ec1f815.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43080/medium/bd64097c-cddb-4003-a4fc-c18e7cb54a91.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43080/medium/ae8c6811-6ea2-4a7e-a2e3-d9ff7ea1098b.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43080/medium/ecec634a-aca1-46d0-a10b-cb70ec02fd40.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43080/medium/5bbd2e0e-9627-4279-ac2f-7a2983173fe0.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43080/medium/290ac14b-1ec6-4e96-9af0-08eca676c223.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43080/medium/806c6bd6-92ee-4988-bc9e-717ca245c075.jpg
ujoevo3awmohagrk,https://www.dd-room.com/object/ujoevo3awmohagrk,中山區松江南京站四平商圈靜巷雅房限男性,7800,15600,0,臺北市中山區伊通街,中山區,伊通街,25.0497272,121.5347623,1房,1,0,0,0,0,1.0,雅房,apt,4.0,5,4,12,2026-07-10,agent,對外窗、有飲水機、免仲介費,床、桌子、椅子、衣櫃、櫃子、網路、冷氣、洗衣機、冰箱、熱水器、天然瓦斯,未提供,電費、水費、瓦斯費、網路費,限男性,2,https://static.dd-room.com/images/object/u/j/o/ujoevo3awmohagrk/cover/f2b3261f9b778f98257ac57bfef1f17e_766x510.jpg | https://static.dd-room.com/images/object/u/j/o/ujoevo3awmohagrk/cover/6401eea8fb50159dbdd571c8359598e3_766x510.jpg
q7w3sanutvk8pdaf,https://www.dd-room.com/object/q7w3sanutvk8pdaf,中山區松江南京站靜巷通風雅房限男,9000,18000,0,臺北市中山區伊通街,中山區,伊通街,25.0497272,121.5347623,1房,1,0,0,0,0,1.0,雅房,apt,7.0,4,5,99,2026-07-10,agent,有飲水機、對外窗、免仲介費,床、桌子、椅子、衣櫃、櫃子、網路、冷氣、洗衣機、天然瓦斯,未提供,電費、水費、瓦斯費、網路費,限男性,6,https://static.dd-room.com/images/object/q/7/w/q7w3sanutvk8pdaf/cover/f2e495b310f2034eee4c520b86ba837d_766x510.jpg | https://static.dd-room.com/images/object/q/7/w/q7w3sanutvk8pdaf/cover/537f5d712f19b6c8d9d00f49641db924_766x510.jpg | https://static.dd-room.com/images/object/q/7/w/q7w3sanutvk8pdaf/cover/27a5fe1ea7e52c3f4ded21b5a77422cf_766x510.jpg | https://static.dd-room.com/images/object/q/7/w/q7w3sanutvk8pdaf/cover/2bf1605f2cde5eadbdba8caa97705d19_766x510.jpg | https://static.dd-room.com/images/object/q/7/w/q7w3sanutvk8pdaf/cover/0ea670398738b3984a91aacde567ace7_766x510.jpg | https://static.dd-room.com/images/object/q/7/w/q7w3sanutvk8pdaf/cover/ecb7a28789cdbfdd72901cfc20a9b149_766x510.jpg
nm7uyontx7c0hv1c,https://www.dd-room.com/object/nm7uyontx7c0hv1c,免仲介費優質套房釋出，松江南京站周邊靜巷四平商圈,12900,25800,0,臺北市中山區伊通街,中山區,伊通街,25.0497272,121.5347623,1房1衛,1,0,1,0,0,2.0,分租套房,apt,8.0,5,5,12,2026-07-10,agent,對外窗、免仲介費,床、桌子、椅子、衣櫃、櫃子、網路、冷氣、天然瓦斯,未提供,水費、瓦斯費,未提供,6,https://static.dd-room.com/images/object/n/m/7/nm7uyontx7c0hv1c/cover/a4ba134ae95425375bc1daaf3a4e9b76_766x510.jpg | https://static.dd-room.com/images/object/n/m/7/nm7uyontx7c0hv1c/cover/635ae05b8ed9feadedf2b7e319dbf6cf_766x510.jpg | https://static.dd-room.com/images/object/n/m/7/nm7uyontx7c0hv1c/cover/a0297174e96b5ab2f5ccea846e61162f_766x510.jpg | https://static.dd-room.com/images/object/n/m/7/nm7uyontx7c0hv1c/cover/af7a89108c8ea2ed16d7c086c513e556_766x510.jpg | https://static.dd-room.com/images/object/n/m/7/nm7uyontx7c0hv1c/cover/217d147b95839678403fe218d33ad8dd_766x510.jpg | https://static.dd-room.com/images/object/n/m/7/nm7uyontx7c0hv1c/cover/b16aad18af7714bba56b6b817e21b651_766x510.jpg
7fvuolnqdtvmorj0,https://www.dd-room.com/object/7fvuolnqdtvmorj0,兆基社會住宅🏠友善屋源捷運葫洲站、寵物友善、可租補入籍免仲,26000,52000,0,臺北市內湖區康寧路三段,內湖區,康寧路三段,25.0688476,121.6121167,3房2廳2衛2陽台,3,2,2,0,2,3.0,整層,apt,26.6,5,5,12,2026-07-10,broker,可無火煮食、可養貓、租金補貼、可報稅、可入籍、社會住宅、免仲介費、有陽台、可開伙,衣櫃、冷氣、熱水器,未提供,未提供,未提供,8,https://static.dd-room.com/images/object/7/f/v/7fvuolnqdtvmorj0/cover/4a2ec0ebb5a8407cdf4b0f343ab5d2d9_766x510.jpg | https://static.dd-room.com/images/object/7/f/v/7fvuolnqdtvmorj0/cover/bb06311517d63bc1b12f43bbb2ad312a_766x510.jpg | https://static.dd-room.com/images/object/7/f/v/7fvuolnqdtvmorj0/cover/854e75edb370b0a06e31a7eef27fd93e_766x510.jpg | https://static.dd-room.com/images/object/7/f/v/7fvuolnqdtvmorj0/cover/e57b7fc83c7893ebb0bc739c76687fa3_766x510.jpg | https://static.dd-room.com/images/object/7/f/v/7fvuolnqdtvmorj0/cover/2ff39e9d64cb41c32ed635309291472f_766x510.jpg | https://static.dd-room.com/images/object/7/f/v/7fvuolnqdtvmorj0/cover/640b2258d5343d6bffb45dbbce1ca10f_766x510.jpg | https://static.dd-room.com/images/object/7/f/v/7fvuolnqdtvmorj0/cover/dd427f866351bbbf207b8c0272f98726_766x510.jpg | https://static.dd-room.com/images/object/7/f/v/7fvuolnqdtvmorj0/cover/896bd4c36429bc0ed6a0353ccc33753d_766x510.jpg
uhckg7fwzsfgmlqe,https://www.dd-room.com/object/uhckg7fwzsfgmlqe,兆基社會住宅🏠友善屋源🧡可租補/有電梯有管理/生活機能佳,15000,30000,641,臺北市大同區南京西路,大同區,南京西路,25.0537899,121.5156011,1房1衛,1,0,1,0,0,2.0,獨立套房,elevator,6.5,11,14,12,2026-07-10,broker,可無火煮食、租金補貼、可報稅、可入籍、社會住宅、免仲介費、可開伙,床、衣櫃、冷氣、電視、熱水器,未提供,未提供,未提供,6,https://static.dd-room.com/images/object/u/h/c/uhckg7fwzsfgmlqe/cover/e541778c7e683807a87ddcc9fe9e8ad5_766x510.jpg | https://static.dd-room.com/images/object/u/h/c/uhckg7fwzsfgmlqe/cover/224a3517e818bdb059910ad7aaa14692_766x510.jpg | https://static.dd-room.com/images/object/u/h/c/uhckg7fwzsfgmlqe/cover/abe9a13aedd46364d3d4833632943a2c_766x510.jpg | https://static.dd-room.com/images/object/u/h/c/uhckg7fwzsfgmlqe/cover/8f86a69c9ef335261440d69ab27f66ce_766x510.jpg | https://static.dd-room.com/images/object/u/h/c/uhckg7fwzsfgmlqe/cover/98312ef1cfb85836f5f089dbc3649e35_766x510.jpg | https://static.dd-room.com/images/object/u/h/c/uhckg7fwzsfgmlqe/cover/f9619ef8dc0714861a2d30522adaa820_766x510.jpg
xi40a1bkqgcvlv2k,https://www.dd-room.com/object/xi40a1bkqgcvlv2k,兆基社會住宅🏠友善屋源🧡可租補/免爬梯/獨立大套房,15000,30000,300,臺北市大同區延平北路一段,大同區,延平北路一段,25.0489595,121.5116395,1房1衛,1,0,1,0,0,2.0,獨立套房,elevator,9.4,9,9,12,2026-07-10,broker,可無火煮食、租金補貼、可報稅、可入籍、社會住宅、免仲介費、可開伙,床、桌子、椅子、衣櫃、冷氣、洗衣機、冰箱、熱水器,未提供,未提供,未提供,7,https://static.dd-room.com/images/object/x/i/4/xi40a1bkqgcvlv2k/cover/329dbb7c254ced1dd0f653d3b071ce1b_766x510.jpg | https://static.dd-room.com/images/object/x/i/4/xi40a1bkqgcvlv2k/cover/efdb26905e20152b3ef7a6e5fd99608e_766x510.jpg | https://static.dd-room.com/images/object/x/i/4/xi40a1bkqgcvlv2k/cover/04d09595067b8435f7b163d0db43a1f8_766x510.jpg | https://static.dd-room.com/images/object/x/i/4/xi40a1bkqgcvlv2k/cover/5ec0de104ed867b2ed83ca03a6a61782_766x510.jpg | https://static.dd-room.com/images/object/x/i/4/xi40a1bkqgcvlv2k/cover/778203ca60aecf66d46ef26256eed3d2_766x510.jpg | https://static.dd-room.com/images/object/x/i/4/xi40a1bkqgcvlv2k/cover/0e436de232d34069c366c9fb14f2d780_766x510.jpg | https://static.dd-room.com/images/object/x/i/4/xi40a1bkqgcvlv2k/cover/e5f08df54e37aaca075eedbe1db98b3f_766x510.jpg
ryevbqjxjpqwac6y,https://www.dd-room.com/object/ryevbqjxjpqwac6y,兆基社會住宅🏠友善屋源🧡小巨蛋/正一房一廳/可租補入籍,23000,46000,695,臺北市松山區南京東路五段,松山區,南京東路五段,25.0511644,121.5693308,1房1廳1衛,1,1,1,0,0,1.0,整層,elevator,13.5,8,11,12,2026-07-10,broker,可無火煮食、可報稅、有電梯、可入籍、社會住宅、免仲介費,床、桌子、椅子、沙發、衣櫃、冷氣、洗衣機、冰箱、電視、熱水器、天然瓦斯,未提供,未提供,未提供,10,https://static.dd-room.com/images/object/r/y/e/ryevbqjxjpqwac6y/cover/a98beab0e560ee4b352023b2086226ba_766x510.jpg | https://static.dd-room.com/images/object/r/y/e/ryevbqjxjpqwac6y/cover/cc9f5242fbc00af4be2f380c75499b17_766x510.jpg | https://static.dd-room.com/images/object/r/y/e/ryevbqjxjpqwac6y/cover/c53efe2f6de91175f22efa1648f59fc5_766x510.jpg | https://static.dd-room.com/images/object/r/y/e/ryevbqjxjpqwac6y/cover/9f339ac04cc1f1a0f716ad63c1e01d0b_766x510.jpg | https://static.dd-room.com/images/object/r/y/e/ryevbqjxjpqwac6y/cover/4a0f0fb069d138ee1003e6e8d51a9a60_766x510.jpg | https://static.dd-room.com/images/object/r/y/e/ryevbqjxjpqwac6y/cover/ce156787746b61df64e6ab75bf4b43d0_766x510.jpg | https://static.dd-room.com/images/object/r/y/e/ryevbqjxjpqwac6y/cover/78c84d1dc9439890184cef850c5697a1_766x510.jpg | https://static.dd-room.com/images/object/r/y/e/ryevbqjxjpqwac6y/cover/98365d0127fb523e938aa0816abf2692_766x510.jpg | https://static.dd-room.com/images/object/r/y/e/ryevbqjxjpqwac6y/cover/d1c3b0c812e72e1fde5840fa6687a240_766x510.jpg | https://static.dd-room.com/images/object/r/y/e/ryevbqjxjpqwac6y/cover/d7ec392ccadaad2c2ba75787f02c52d8_766x510.jpg
0rg7rlmb7gzkfnqp,https://www.dd-room.com/object/0rg7rlmb7gzkfnqp,兆基社會住宅🏠友善屋源🧡南港三樓🧡免仲🧡可租補入籍,28000,56000,0,臺北市南港區舊莊街一段,南港區,舊莊街一段,25.0371917,121.6238671,3房2廳1衛1陽台,3,2,1,0,1,3.0,整層,apt,23.6,3,4,12,2026-07-10,broker,可無火煮食、可報稅、可入籍、社會住宅、免仲介費、有陽台,床、桌子、椅子、沙發、衣櫃、冷氣、洗衣機、冰箱、電視、熱水器、天然瓦斯,未提供,未提供,未提供,8,https://static.dd-room.com/images/object/0/r/g/0rg7rlmb7gzkfnqp/cover/489bde7752fa839ba17e2e896c55517c_766x510.jpg | https://static.dd-room.com/images/object/0/r/g/0rg7rlmb7gzkfnqp/cover/e868d7c8d545ba6cfa92dd65ec68d644_766x510.jpg | https://static.dd-room.com/images/object/0/r/g/0rg7rlmb7gzkfnqp/cover/3e8ab5526e5896b2682dd409728a186f_766x510.jpg | https://static.dd-room.com/images/object/0/r/g/0rg7rlmb7gzkfnqp/cover/9016a26012120db2fe0eb38c7effeec9_766x510.jpg | https://static.dd-room.com/images/object/0/r/g/0rg7rlmb7gzkfnqp/cover/3af2ff33ad5771eda0844ccb5ff0d705_766x510.jpg | https://static.dd-room.com/images/object/0/r/g/0rg7rlmb7gzkfnqp/cover/7feedcf51f2e5d3d7b6ad4d6e36a9363_766x510.jpg | https://static.dd-room.com/images/object/0/r/g/0rg7rlmb7gzkfnqp/cover/2855664ccb33f6cac94e495e95c4e398_766x510.jpg | https://static.dd-room.com/images/object/0/r/g/0rg7rlmb7gzkfnqp/cover/e8a284f4b26ca41f8ccdb47182d05e27_766x510.jpg
r15p3qrf8wbzcy0c,https://www.dd-room.com/object/r15p3qrf8wbzcy0c,兆基社會住宅🏡友善屋源🧡師大商圈、可租補入籍免仲介費,16000,32000,100,臺北市大安區泰順街,大安區,泰順街,25.0250271,121.5314639,未提供,0,0,0,0,0,2.0,獨立套房,apt,6.0,1,5,12,2026-07-10,broker,可無火煮食、可報稅、可入籍、社會住宅、免仲介費,床、桌子、椅子、衣櫃、冷氣、洗衣機、冰箱、電視、熱水器,未提供,未提供,未提供,5,https://static.dd-room.com/images/object/r/1/5/r15p3qrf8wbzcy0c/cover/e42528e30f250abe9e987183ec42e5d9_766x510.jpg | https://static.dd-room.com/images/object/r/1/5/r15p3qrf8wbzcy0c/cover/3710585c7b593ac21e62d0ac408b9e55_766x510.jpg | https://static.dd-room.com/images/object/r/1/5/r15p3qrf8wbzcy0c/cover/2c27cd84328158c147da3a09ef972b08_766x510.jpg | https://static.dd-room.com/images/object/r/1/5/r15p3qrf8wbzcy0c/cover/fec9cf8fcf75c2ecf81983185064b24f_766x510.jpg | https://static.dd-room.com/images/object/r/1/5/r15p3qrf8wbzcy0c/cover/f479af81cbaff3428b9535d5f69a388b_766x510.jpg
a5xezuzftdcmgxdg,https://www.dd-room.com/object/a5xezuzftdcmgxdg,@@忠孝復興SOGO商圈旁*機能溫馨套房,18800,37600,500,臺北市大安區復興南路一段,大安區,復興南路一段,25.0433313,121.5438915,1房1廳1衛,1,1,1,0,0,2.0,獨立套房,elevator,8.5,5,12,12,2026-07-09,broker,對外窗、有電梯、水泥隔間,床、桌子、椅子、冷氣、冰箱、電視、熱水器,未提供,未提供,未提供,15,https://static.dd-room.com/images/object/a/5/x/a5xezuzftdcmgxdg/cover/373bb8796f5b79acd227bda91c94d9c1_766x510.jpg | https://static.dd-room.com/images/object/a/5/x/a5xezuzftdcmgxdg/cover/660d8d9622d8ed8d3c611a5c1ea667be_766x510.jpg | https://static.dd-room.com/images/object/a/5/x/a5xezuzftdcmgxdg/cover/4812ca8cde046036ffe3bc8c333796fc_766x510.jpg | https://static.dd-room.com/images/object/a/5/x/a5xezuzftdcmgxdg/cover/74381b1ab05d5fb5ab8b9f47b2cc019d_766x510.jpg | https://static.dd-room.com/images/object/a/5/x/a5xezuzftdcmgxdg/cover/89a0564643e2eba19ef25dd025c78196_766x510.jpg | https://static.dd-room.com/images/object/a/5/x/a5xezuzftdcmgxdg/cover/352c6a2bf2e925b704e41050ac290dae_766x510.jpg | https://static.dd-room.com/images/object/a/5/x/a5xezuzftdcmgxdg/cover/6b0f2043a55082269399fb46b2c02ce7_766x510.jpg | https://static.dd-room.com/images/object/a/5/x/a5xezuzftdcmgxdg/cover/c98be77dc0a19f05db4ea4a38842d944_766x510.jpg | https://static.dd-room.com/images/object/a/5/x/a5xezuzftdcmgxdg/cover/332ce9948f9e871fba3ea429d41d12dd_766x510.jpg | https://static.dd-room.com/images/object/a/5/x/a5xezuzftdcmgxdg/cover/0820d57449c19b94c1072e0ace798462_766x510.jpg | https://static.dd-room.com/images/object/a/5/x/a5xezuzftdcmgxdg/cover/19095318e0fd8d927b33bb630263e2a0_766x510.jpg | https://static.dd-room.com/images/object/a/5/x/a5xezuzftdcmgxdg/cover/e2d57846c969a54047518ec59b2b508a_766x510.jpg | https://static.dd-room.com/images/object/a/5/x/a5xezuzftdcmgxdg/cover/b59b34875ec2a54879d78e5d2cfaa8ca_766x510.jpg | https://static.dd-room.com/images/object/a/5/x/a5xezuzftdcmgxdg/cover/385ca63bf7ec3b008702aeab3f1209cf_766x510.jpg | https://static.dd-room.com/images/object/a/5/x/a5xezuzftdcmgxdg/cover/3ed91af1ff50a6d7d20b48eb0651f33e_766x510.jpg
jypdhtclznhawex5,https://www.dd-room.com/object/jypdhtclznhawex5,@@天母石牌明德商圈旁*溫馨明亮美居,32888,65776,0,臺北市北投區榮華一路,北投區,榮華一路,25.1122094,121.5242598,1房1廳1衛,1,1,1,0,0,1.0,整層,elevator,16.7,2,5,12,2026-07-09,broker,對外窗、有電梯、水泥隔間,床、桌子、椅子、沙發、衣櫃、冷氣、洗衣機、冰箱、電視、熱水器、天然瓦斯,未提供,未提供,未提供,15,https://static.dd-room.com/images/object/j/y/p/jypdhtclznhawex5/cover/af0a098508c02932230ea99987bf9c0c_766x510.jpg | https://static.dd-room.com/images/object/j/y/p/jypdhtclznhawex5/cover/98acff8aefeaea1f36fba56f8c7a4583_766x510.jpg | https://static.dd-room.com/images/object/j/y/p/jypdhtclznhawex5/cover/2ac8d50d7c6f12f0c2832ba3345040dd_766x510.jpg | https://static.dd-room.com/images/object/j/y/p/jypdhtclznhawex5/cover/65f5aab3c2d81019c50b4c6c095eb87b_766x510.jpg | https://static.dd-room.com/images/object/j/y/p/jypdhtclznhawex5/cover/fe3daaf0a0883e393445bdd670a2c5ad_766x510.jpg | https://static.dd-room.com/images/object/j/y/p/jypdhtclznhawex5/cover/451fd00462b2a175fd7041566fa4db64_766x510.jpg | https://static.dd-room.com/images/object/j/y/p/jypdhtclznhawex5/cover/58b9ab8e0cc12f43176050d60f782e03_766x510.jpg | https://static.dd-room.com/images/object/j/y/p/jypdhtclznhawex5/cover/aa26c567f9a748cc6e016f3459c42ecf_766x510.jpg | https://static.dd-room.com/images/object/j/y/p/jypdhtclznhawex5/cover/196934d26dd3876dc159c8f3d7a770b0_766x510.jpg | https://static.dd-room.com/images/object/j/y/p/jypdhtclznhawex5/cover/b8601865b068546d57bea230d234371f_766x510.jpg | https://static.dd-room.com/images/object/j/y/p/jypdhtclznhawex5/cover/e64757ef97de1dbf53c662cfc0bd7e5b_766x510.jpg | https://static.dd-room.com/images/object/j/y/p/jypdhtclznhawex5/cover/c94681a0f21c4db5fc1597c776ab2213_766x510.jpg | https://static.dd-room.com/images/object/j/y/p/jypdhtclznhawex5/cover/fb32757062cef82a41c95c15b0c4ba01_766x510.jpg | https://static.dd-room.com/images/object/j/y/p/jypdhtclznhawex5/cover/b26bdae29ddf669dc67a3788e6504a37_766x510.jpg | https://static.dd-room.com/images/object/j/y/p/jypdhtclznhawex5/cover/618410c2a57a888e292d0e1870c117fd_766x510.jpg
gaikxijyy4tmbnon,https://www.dd-room.com/object/gaikxijyy4tmbnon,近捷運南京三民站【超值租案】大空間★獨立衛浴★小資首選,9999,19998,0,臺北市松山區寶清街,松山區,寶清街,25.0530892,121.5677239,1房1衛,1,0,1,0,0,2.0,獨立套房,apt,8.0,-1,4,12,2026-07-09,broker,未提供,未提供,未提供,未提供,未提供,5,https://img2.591.com.tw/house/2026/07/10/178367284586538105.png!1000x.png | https://img1.591.com.tw/house/2026/07/10/178367284616202808.png!1000x.png | https://img1.591.com.tw/house/2026/07/10/178367284595458700.png!1000x.png | https://img1.591.com.tw/house/2026/07/10/178367284625487900.png!1000x.png | https://img1.591.com.tw/house/2026/07/10/178367284597084602.png!1000x.png
jim8b2hfybdehyfp,https://www.dd-room.com/object/jim8b2hfybdehyfp,捷運昆陽5分【超值租案】免爬梯★共用廚房,9499,18998,0,臺北市南港區昆陽街,南港區,昆陽街,25.0514814,121.5936232,1房1衛,1,0,1,0,0,1.0,整層,house,2.0,1,2,12,2026-07-09,broker,可開伙,冰箱、洗衣機、電視、熱水器、床、衣櫃、網路、沙發、桌子、椅子,未提供,未提供,未提供,6,https://img1.591.com.tw/house/2026/07/14/178403617948764108.png!1000x.png | https://img2.591.com.tw/house/2026/07/14/178403617944333201.png!1000x.png | https://img2.591.com.tw/house/2026/07/14/178403617947753208.png!1000x.png | https://img2.591.com.tw/house/2026/07/14/178403617931295702.png!1000x.png | https://img1.591.com.tw/house/2026/07/14/178403617951301000.png!1000x.png | https://img1.591.com.tw/house/2026/07/14/178403617950928301.png!1000x.png
vxf5y4sldnsif84c,https://www.dd-room.com/object/vxf5y4sldnsif84c,中山國中站，分租雅房,13500,27000,0,臺北市中山區民權東路三段,中山區,民權東路三段,25.0624217,121.5433341,1房2廳1衛1廚1陽台,1,2,1,1,1,1.0,雅房,elevator,3.0,6,7,12,2026-07-09,individual,可開伙、對外窗、垃圾代收、電費照台電、水費照台水、可報稅、可入籍、免仲介費、有陽台、有電梯、租金補貼,床、桌子、椅子、沙發、衣櫃、鞋櫃、冷氣、洗衣機、冰箱、電視、流理台、熱水器、天然瓦斯、排油煙機、瓦斯爐,未提供,管理費、清潔費,未提供,8,https://static.dd-room.com/images/object/v/x/f/vxf5y4sldnsif84c/cover/18c4bdd0b07301a88f6809804fe428bb_766x510.jpg | https://static.dd-room.com/images/object/v/x/f/vxf5y4sldnsif84c/cover/8be50d8a351dcceebb20db8953f9720e_766x510.jpg | https://static.dd-room.com/images/object/v/x/f/vxf5y4sldnsif84c/cover/a35b1e825e1f769324fadb91efa35276_766x510.jpg | https://static.dd-room.com/images/object/v/x/f/vxf5y4sldnsif84c/cover/5b8a7421c5d2f422ecc37755ed4af508_766x510.jpg | https://static.dd-room.com/images/object/v/x/f/vxf5y4sldnsif84c/cover/b2d111a729c599d502841cb414075c07_766x510.jpg | https://static.dd-room.com/images/object/v/x/f/vxf5y4sldnsif84c/cover/c45441f0e2d4b79c293008afa17e5253_766x510.jpg | https://static.dd-room.com/images/object/v/x/f/vxf5y4sldnsif84c/cover/6461e93d3b6001616f3d2f5aba9771da_766x510.jpg | https://static.dd-room.com/images/object/v/x/f/vxf5y4sldnsif84c/cover/9ef1fdf5c84c92696f58a1f9aa80febf_766x510.jpg
e69yqrpkf3q08qvc,https://www.dd-room.com/object/e69yqrpkf3q08qvc,捷運信義安和5分【優質租案】浴缸★寬敞★獨洗,17499,34998,0,臺北市大安區通化街,大安區,通化街,25.0287281,121.5538123,1房1衛,1,0,1,0,0,2.0,獨立套房,apt,5.0,2,4,12,2026-07-09,broker,未提供,未提供,未提供,未提供,未提供,10,https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43160/medium/a62e4de1-57c7-45a4-afee-349b88f8ff04.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43160/medium/bc3d5180-e712-4263-a002-f2f71ddf4070.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43160/medium/b21a32d2-5850-46ed-b746-2af6e560d170.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43160/medium/4a0f6bb7-4ab9-48f8-8272-193c3674e299.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43160/medium/821e415a-16fb-4bfb-9655-5b3325db060f.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43160/medium/1f3ca832-80a4-45d4-9a70-65570450fbc4.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43160/medium/33410151-c472-465b-877e-30b7bc071d6e.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43160/medium/5ca68ac8-20f6-4cf3-9253-3924c13705ad.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43160/medium/a17832cc-8764-43cc-a899-3bcfbb4cbc93.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43160/medium/b78405f8-632e-4b2c-a3c9-64e05bbd7194.jpg
j1yvyne3iy7ztdw0,https://www.dd-room.com/object/j1yvyne3iy7ztdw0,可租補，方正亮麗，信義路六段近信義計畫區、象山捷運站,18000,36000,0,臺北市信義區信義路六段,信義區,信義路六段,25.0349379,121.5765026,1房1衛,1,0,1,0,0,2.0,分租套房,apt,6.0,4,4,12,2026-07-09,broker,對外窗、租金補貼、保全設施、水泥隔間,床、衣櫃、櫃子、保全設施、網路、冷氣、洗衣機、冰箱、第四台、熱水器,未提供,水費、第四台、網路費,未提供,2,https://static.dd-room.com/images/object/j/1/y/j1yvyne3iy7ztdw0/cover/70cd93e2b33eebacef793b5f17d934b8_766x510.jpg | https://static.dd-room.com/images/object/j/1/y/j1yvyne3iy7ztdw0/cover/c22c6f8d0bd4f50c0e595bbf8c0a3557_766x510.jpg
hyw5d68asjs6fr75,https://www.dd-room.com/object/hyw5d68asjs6fr75,薇閣國中小捷運獨棟電梯舒適大宅邸,49500,99000,4000,臺北市北投區溫泉路,北投區,溫泉路,25.135434,121.5066619,4房2廳2衛1廚2陽台,4,2,2,1,2,4.0,整層,elevator,38.0,3,7,12,2026-07-09,broker,可開伙、對外窗、電費照台電、水費照台水、社會住宅、可入籍、有電梯、水泥隔間、氣密窗、可報稅、有陽台,床、桌子、椅子、沙發、衣櫃、鞋櫃、櫃子、冷氣、流理台、熱水器、天然瓦斯、排油煙機、瓦斯爐,未提供,未提供,未提供,15,https://static.dd-room.com/images/object/h/y/w/hyw5d68asjs6fr75/cover/17dd7ae2ebc3a9a1544c33815eb42278_766x510.jpg | https://static.dd-room.com/images/object/h/y/w/hyw5d68asjs6fr75/cover/dd8e3d8b48d52a9b397592149d363409_766x510.jpg | https://static.dd-room.com/images/object/h/y/w/hyw5d68asjs6fr75/cover/2e7eb9d66bea9ff1f111409ebddd8543_766x510.jpg | https://static.dd-room.com/images/object/h/y/w/hyw5d68asjs6fr75/cover/8415e25378e1ef427370d339e7b761e1_766x510.jpg | https://static.dd-room.com/images/object/h/y/w/hyw5d68asjs6fr75/cover/10ce58a57664dd365717a887f38078f9_766x510.jpg | https://static.dd-room.com/images/object/h/y/w/hyw5d68asjs6fr75/cover/520ac5d49be67c0d104d050660843638_766x510.jpg | https://static.dd-room.com/images/object/h/y/w/hyw5d68asjs6fr75/cover/ab45f5c5ddc77bcf625112d6329b3411_766x510.jpg | https://static.dd-room.com/images/object/h/y/w/hyw5d68asjs6fr75/cover/2be39fb55ae3e3e8e556caa61d0bd75e_766x510.jpg | https://static.dd-room.com/images/object/h/y/w/hyw5d68asjs6fr75/cover/859de064c1a03cd95e74ca41490a8e1e_766x510.jpg | https://static.dd-room.com/images/object/h/y/w/hyw5d68asjs6fr75/cover/9d5fb12ff8aab23a70cf2824c80a9214_766x510.jpg | https://static.dd-room.com/images/object/h/y/w/hyw5d68asjs6fr75/cover/1181fabc3f9b7b14eeb9d3c8417ec734_766x510.jpg | https://static.dd-room.com/images/object/h/y/w/hyw5d68asjs6fr75/cover/927cfbf58de4141bba2e71ba5dd8a24e_766x510.jpg | https://static.dd-room.com/images/object/h/y/w/hyw5d68asjs6fr75/cover/b00ff4e32b8d7944fb177f2f2599496a_766x510.jpg | https://static.dd-room.com/images/object/h/y/w/hyw5d68asjs6fr75/cover/06ba69795ec5f4c3d1a1614fa6428a55_766x510.jpg | https://static.dd-room.com/images/object/h/y/w/hyw5d68asjs6fr75/cover/23c1b647ce0594541f64ef2e1ca84b01_766x510.jpg
